SeasonType,Season,Week,Date,Team,Opponent,PointsAllowed,TouchdownsScored,SoloTackles,AssistedTackles,Sacks,SackYards,PassesDefended,FumblesForced,FumblesRecovered,FumbleReturnYards,FumbleReturnTouchdowns,Interceptions,InterceptionReturnYards,InterceptionReturnTouchdowns,BlockedKicks,Safeties,PuntReturns,PuntReturnYards,PuntReturnTouchdowns,PuntReturnLong,KickReturns,KickReturnYards,KickReturnTouchdowns,KickReturnLong,BlockedKickReturnTouchdowns,FieldGoalReturnTouchdowns,FantasyPointsAllowed,QuarterbackFantasyPointsAllowed,RunningbackFantasyPointsAllowed,WideReceiverFantasyPointsAllowed,TightEndFantasyPointsAllowed,KickerFantasyPointsAllowed,BlockedKickReturnYards,FieldGoalReturnYards,QuarterbackHits,TacklesForLoss,DefensiveTouchdowns,SpecialTeamsTouchdowns,IsGameOver,FantasyPoints,Stadium,Temperature,Humidity,WindSpeed,ThirdDownAttempts,ThirdDownConversions,FourthDownAttempts,FourthDownConversions,PointsAllowedByDefenseSpecialTeams,FanDuelSalary,DraftKingsSalary,FantasyDataSalary,VictivSalary,TwoPointConversionReturns,FantasyPointsFanDuel,FantasyPointsDraftKings,OffensiveYardsAllowed,YahooSalary,PlayerID,FantasyPointsYahoo,HeAy
1,2014,10,2009-11-15,CIN,PIT,12,1,39,20,4,28,10,1,0,0,0,1,26,0,0,0,3,20,0,8,5,206,1,96,0,0,42.36,6.56,8.3,12.8,2.7,12,0,0,4,5,0,1,TRUE,16,Heinz Field,64,55,4,15,3,2,1,12,\N,\N,\N,\N,0,16,16,226,\N,7,16,AWAY
1,2014,10,2009-11-16,CLE,BAL,16,0,50,12,2,9,2,0,0,0,0,0,0,0,1,0,5,18,0,9,4,75,0,37,0,0,44.5,5.6,22.8,7.8,4.3,4,0,0,2,5,0,0,TRUE,3,Cleveland Browns Stadium,46,40,16,14,4,1,0,10,\N,\N,\N,\N,0,8,8,274,\N,8,8,HOME
1,2014,10,2009-11-15,DAL,GB,17,0,51,19,4,11,1,1,0,-3,0,0,0,0,0,0,5,41,0,18,3,60,0,25,0,0,57.96,19.06,11.2,14.4,8.3,5,0,0,5,6,0,0,TRUE,5,Lambeau Field,47,43,10,15,7,0,0,17,\N,\N,\N,\N,0,5,5,283,\N,48,5,AWAY
1,2014,10,2009-11-15,DEN,WAS,27,0,56,23,3,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,76,0,30,0,0,78.92,13.22,25.2,10.8,20.7,9,0,0,7,3,0,0,TRUE,3,Fedex Field,70,77,0,16,8,2,1,27,\N,\N,\N,\N,0,3,3,388,\N,49,3,AWAY
1,2014,10,2009-11-15,DET,MIN,27,0,40,12,1,4,3,1,2,0,0,0,0,0,0,0,2,19,0,10,4,95,0,28,0,0,90.36,17.36,24.6,28.3,11.1,9,0,0,2,5,0,0,TRUE,5,Metrodome,67,40,0,11,3,1,0,27,\N,\N,\N,\N,0,5,5,492,\N,11,5,AWAY
1,2014,10,2009-11-15,GB,DAL,7,0,42,6,5,34,8,2,2,4,0,1,3,0,0,0,2,25,0,18,1,24,0,24,0,0,46.24,11.64,6.5,21.8,5.3,1,0,0,5,8,0,0,TRUE,15,Lambeau Field,47,43,10,12,3,2,2,7,\N,\N,\N,\N,0,15,15,278,\N,12,15,HOME
1,2014,10,2009-11-15,IND,NE,34,0,55,18,2,11,5,2,1,0,0,1,19,0,0,0,0,0,0,0,4,90,0,25,0,0,105.8,25.3,17.2,48.4,4.9,10,0,0,5,4,0,0,TRUE,5,Lucas Oil Stadium,52,79,9,14,7,1,0,34,\N,\N,\N,\N,0,5,5,477,\N,14,5,HOME
1,2014,10,2009-11-15,JAX,NYJ,22,0,43,18,0,0,3,1,1,-2,0,2,66,0,0,0,1,0,0,0,5,123,0,27,0,0,60.68,8.48,16.3,19.4,6.5,10,0,0,2,3,0,0,TRUE,6,The Meadowlands,62,88,5,13,7,1,1,22,\N,\N,\N,\N,0,6,6,322,\N,52,6,AWAY
1,2014,10,2009-11-15,KC,OAK,10,0,41,12,2,22,9,0,0,-3,0,2,13,0,0,0,9,47,0,19,3,78,0,40,0,0,40.02,1.42,24.5,9.2,0.9,4,0,0,4,3,0,0,TRUE,10,Oakland-Alameda County Coliseum,60,47,5,16,2,0,0,10,\N,\N,\N,\N,0,10,10,272,\N,55,10,AWAY
1,2014,10,2009-11-15,MIA,TB,23,0,44,9,4,16,8,2,1,2,0,1,0,0,0,0,3,3,0,7,5,90,0,28,0,0,66.54,11.34,16.2,12.3,11.7,15,0,0,3,4,0,0,TRUE,8,Land Shark Stadium,80,43,9,13,4,1,0,23,\N,\N,\N,\N,0,8,8,301,\N,64,8,HOME
1,2014,10,2009-11-15,MIN,DET,10,0,47,11,3,20,1,2,1,-12,0,0,0,0,0,0,4,11,0,12,2,29,0,29,0,0,52.66,15.76,6.1,15.2,11.6,4,0,0,14,9,0,0,TRUE,9,Metrodome,67,40,0,17,6,2,0,10,\N,\N,\N,\N,0,9,9,297,\N,67,9,HOME
1,2014,10,2009-11-15,NE,IND,35,0,39,7,1,11,5,0,0,0,0,2,17,0,0,0,5,117,0,69,3,82,0,31,0,0,101.88,25.08,24.6,40.1,7.1,5,0,0,5,3,0,0,TRUE,1,Lucas Oil Stadium,52,79,9,12,5,0,0,35,\N,\N,\N,\N,0,1,1,407,\N,21,1,AWAY
1,2014,10,2009-11-15,NO,STL,23,1,54,8,2,5,2,1,0,0,0,1,24,0,0,0,2,5,0,4,3,146,1,97,0,0,84.82,18.62,23.9,28,9.3,5,0,0,7,7,0,1,TRUE,10,Edward Jones Dome,70,40,0,13,5,3,1,23,\N,\N,\N,\N,0,10,10,434,\N,69,10,AWAY
1,2014,10,2009-11-15,NYJ,JAX,24,0,42,17,2,13,3,1,1,0,0,0,0,0,0,0,2,5,0,3,2,21,0,15,0,0,70.84,17.94,21.4,18.6,6.9,6,0,0,6,2,0,0,TRUE,4,The Meadowlands,62,88,5,13,7,1,1,24,\N,\N,\N,\N,0,4,4,347,\N,82,4,HOME
1,2014,10,2009-11-15,OAK,KC,16,0,49,11,2,10,8,1,2,0,0,1,0,0,0,0,3,2,0,3,5,96,0,26,0,0,51.44,4.34,16.9,19.1,1.1,10,0,0,2,7,0,0,TRUE,9,Oakland-Alameda County Coliseum,60,47,5,15,1,2,1,16,\N,\N,\N,\N,0,9,9,318,\N,83,9,HOME
1,2014,10,2009-11-15,PHI,SD,31,0,44,11,2,19,3,0,0,0,0,0,0,0,0,0,3,13,0,7,6,129,0,30,0,0,83.24,17.14,34.6,16.7,7.8,7,0,0,3,3,0,0,TRUE,1,Qualcomm Stadium,71,58,8,8,3,0,0,31,\N,\N,\N,\N,0,1,1,331,\N,26,1,AWAY
1,2014,10,2009-11-15,PIT,CIN,18,0,35,23,2,21,5,0,0,0,0,0,0,0,0,0,2,30,0,25,6,138,0,30,0,0,43.02,6.92,10.8,11.9,1.4,12,0,0,3,6,0,0,TRUE,3,Heinz Field,64,55,4,14,4,0,0,18,\N,\N,\N,\N,0,3,3,218,\N,28,3,HOME
1,2014,10,2009-11-15,SD,PHI,23,0,45,10,2,17,5,0,0,0,0,1,0,0,0,0,3,13,0,8,6,147,0,29,0,0,94.9,24,7.9,41.3,10.7,11,0,0,4,5,0,0,TRUE,4,Qualcomm Stadium,71,58,8,13,5,1,1,23,\N,\N,\N,\N,0,4,4,462,\N,84,4,HOME
1,2014,10,2009-11-15,SEA,ARI,31,0,52,8,0,0,3,0,0,0,0,0,0,0,0,0,4,60,0,27,3,60,0,23,0,0,98.8,21.6,31.7,38.5,0,7,0,0,1,2,0,0,TRUE,-1,University of Phoenix Stadium,70,40,0,12,2,2,1,31,\N,\N,\N,\N,0,-1,-1,462,\N,90,-1,AWAY
1,2014,10,2009-11-12,SF,CHI,6,0,40,14,0,0,7,0,0,0,0,5,90,0,0,0,1,4,0,4,3,54,0,26,0,0,43.28,2.48,16.1,10.5,8.2,6,0,0,6,1,0,0,TRUE,17,Candlestick Park,60,51,18,17,8,0,0,6,\N,\N,\N,\N,0,17,17,350,\N,93,17,HOME
1,2014,10,2009-11-15,STL,NO,28,0,45,1,1,6,4,1,0,-2,0,2,26,0,0,0,1,10,0,10,4,78,0,30,0,0,75.52,12.92,29.6,20.3,8.7,4,0,0,2,2,0,0,TRUE,4,Edward Jones Dome,70,40,0,10,6,1,0,28,\N,\N,\N,\N,0,4,4,420,\N,32,4,HOME
1,2014,10,2009-11-15,TB,MIA,25,0,50,9,0,0,4,2,1,-8,0,1,3,0,1,0,4,31,0,12,7,191,0,36,0,0,69.4,9.1,25.9,10.6,10.8,13,0,0,2,2,0,0,TRUE,4,Land Shark Stadium,80,43,9,14,5,0,0,25,\N,\N,\N,\N,0,6,6,374,\N,95,6,AWAY
1,2014,10,2009-11-15,TEN,BUF,17,2,39,12,2,11,5,1,0,-5,0,2,57,2,0,0,2,30,0,18,4,81,0,26,0,0,60.42,8.04,17.68,27.6,2.1,5,0,0,4,3,2,0,TRUE,19,LP Field,68,50,5,14,5,1,0,17,\N,\N,\N,\N,0,19,19,296,\N,34,19,HOME
1,2014,10,2009-11-15,WAS,DEN,17,0,36,15,3,22,5,1,1,0,0,1,43,0,0,0,2,8,0,8,3,69,0,28,0,0,61.84,14.54,9.5,29.9,2.9,5,0,0,7,5,0,0,TRUE,8,Fedex Field,70,77,0,12,5,2,0,17,\N,\N,\N,\N,0,8,8,305,\N,97,8,HOME
1,2014,11,2009-11-22,ARI,STL,13,0,49,5,2,14,4,1,0,-2,0,1,0,0,0,0,2,19,0,10,4,91,0,27,0,0,53.4,6.9,17.6,19.6,2.3,7,0,0,4,4,0,0,TRUE,8,Edward Jones Dome,70,40,0,16,4,5,2,13,\N,\N,\N,\N,0,8,8,314,\N,1,8,AWAY
1,2014,11,2009-11-22,ATL,NYG,34,0,48,18,1,16,9,1,0,0,0,1,9,0,0,0,2,24,0,17,6,132,0,30,0,0,106.56,25.36,23,28.6,19.6,10,0,0,2,6,0,0,TRUE,2,Giants Stadium,53,54,10,14,7,0,0,34,\N,\N,\N,\N,0,2,2,456,\N,2,2,AWAY
1,2014,11,2009-11-22,BAL,IND,17,0,43,12,0,0,3,1,1,0,0,2,56,0,0,0,2,12,0,8,3,79,0,32,0,0,64.46,11.86,15.1,20.2,12.3,5,0,0,1,3,0,0,TRUE,7,M&T Bank Stadium,56,52,7,9,5,0,0,17,\N,\N,\N,\N,0,7,7,375,\N,36,7,HOME
1,2014,11,2009-11-22,BUF,JAX,18,0,50,6,2,7,2,2,1,0,0,1,27,0,0,0,2,0,0,2,3,82,0,36,0,0,58.3,12.2,15.4,19.7,7,4,0,0,7,5,0,0,TRUE,7,Jacksonville Municipal Stadium,74,85,10,15,9,0,0,18,\N,\N,\N,\N,0,7,7,310,\N,37,7,AWAY
1,2014,11,2009-11-19,CAR,MIA,24,0,43,5,0,0,1,1,0,0,0,0,0,0,0,0,3,20,0,8,5,117,0,32,0,0,67.48,10.88,36,14.6,0,6,0,0,5,4,0,0,TRUE,0,Bank of America Stadium,56,81,2,15,7,1,0,24,\N,\N,\N,\N,0,0,0,326,\N,5,0,HOME
1,2014,11,2009-11-22,CHI,PHI,24,0,50,12,3,23,2,3,2,-1,0,1,0,0,0,0,3,16,0,9,5,154,0,41,0,0,75.86,19.66,16,30.7,3.5,6,0,0,9,2,0,0,TRUE,9,Soldier Field,47,87,5,15,7,0,0,24,\N,\N,\N,\N,0,9,9,377,\N,38,9,HOME
1,2014,11,2009-11-22,CIN,OAK,20,0,34,3,0,0,8,2,2,34,0,1,2,0,0,0,2,18,0,18,4,72,0,22,0,0,58.82,12.12,10.5,13.7,12.5,10,0,0,1,1,0,0,TRUE,7,Oakland-Alameda County Coliseum,54,84,8,11,4,1,1,20,\N,\N,\N,\N,0,7,7,275,\N,7,7,AWAY
1,2014,11,2009-11-22,CLE,DET,38,0,36,7,2,6,6,1,0,0,0,2,47,0,0,1,1,3,0,3,6,76,0,26,0,0,118.78,33.58,30.7,26.1,20.4,8,0,0,5,2,0,0,TRUE,4,Ford Field,68,70,0,10,5,1,1,38,\N,\N,\N,\N,0,4,4,473,\N,8,4,AWAY
1,2014,11,2009-11-22,DAL,WAS,6,0,32,24,1,10,5,0,0,0,0,1,3,0,0,0,1,13,0,13,3,66,0,32,0,0,47.64,8.24,15.1,15.2,3.1,6,0,0,7,3,0,0,TRUE,10,Cowboys Stadium,61,62,9,15,7,0,0,6,\N,\N,\N,\N,0,10,10,324,\N,48,10,HOME
1,2014,11,2009-11-22,DEN,SD,32,0,54,17,0,0,3,0,0,0,0,0,0,0,1,0,1,10,0,10,3,87,0,38,0,0,76.6,9.8,33.1,15.6,4.1,14,0,0,0,4,0,0,TRUE,-1,Invesco Field,51,25,3,13,5,1,1,32,\N,\N,\N,\N,0,1,1,348,\N,49,1,HOME
1,2014,11,2009-11-22,DET,CLE,37,0,48,21,1,6,5,0,0,0,0,0,0,0,0,0,3,24,0,17,6,130,0,46,0,0,108.06,28.56,18.2,43.6,8.3,9,0,0,4,4,0,0,TRUE,-3,Ford Field,68,70,0,19,10,2,2,37,\N,\N,\N,\N,0,-3,-3,439,\N,11,-3,HOME
1,2014,11,2009-11-22,GB,SF,24,0,26,4,3,12,8,0,0,-1,0,1,10,0,0,0,2,33,0,27,4,85,0,24,0,0,72.68,19.28,12.8,17.8,16.8,6,0,0,10,4,0,0,TRUE,5,Lambeau Field,53,77,13,11,3,2,1,24,\N,\N,\N,\N,0,5,5,284,\N,12,5,HOME
1,2014,11,2009-11-23,HOU,TEN,20,0,51,14,0,0,4,1,1,0,0,0,0,0,0,0,3,10,0,11,5,100,0,37,0,0,63.04,13.94,21.9,11.6,5.6,10,0,0,2,3,0,0,TRUE,3,Reliant Stadium,66,78,10,13,6,0,0,20,\N,\N,\N,\N,0,3,3,344,\N,13,3,HOME
1,2014,11,2009-11-22,IND,BAL,15,0,53,9,0,0,8,0,1,0,0,1,8,0,0,0,1,2,0,2,6,104,0,34,0,0,58.64,8.04,17.6,16,2,15,0,0,0,5,0,0,TRUE,5,M&T Bank Stadium,56,52,7,13,5,0,0,15,\N,\N,\N,\N,0,5,5,354,\N,14,5,AWAY
1,2014,11,2009-11-22,JAX,BUF,15,0,36,4,2,7,7,2,1,12,0,2,29,0,0,0,3,15,0,14,4,87,0,27,0,0,59.88,12.38,5.3,30.7,2.5,9,0,0,5,4,0,0,TRUE,9,Jacksonville Municipal Stadium,74,85,10,11,3,1,0,15,\N,\N,\N,\N,0,9,9,343,\N,52,9,HOME
1,2014,11,2009-11-22,KC,PIT,24,1,62,17,2,13,4,1,1,0,0,2,96,0,0,0,1,0,0,0,5,177,1,97,0,0,99.5,25,21.2,30.6,16.7,6,0,0,5,3,0,1,TRUE,14,Arrowhead Stadium,55,62,5,13,4,1,1,24,\N,\N,\N,\N,0,14,14,516,\N,55,14,HOME
1,2014,11,2009-11-19,MIA,CAR,17,0,44,10,4,26,9,0,0,-1,0,1,0,0,0,0,2,30,0,22,4,105,0,48,0,0,68.98,12.78,21.2,17.4,8.6,9,0,0,8,6,0,0,TRUE,7,Bank of America Stadium,56,81,2,13,3,0,0,17,\N,\N,\N,\N,0,7,7,383,\N,64,7,AWAY
1,2014,11,2009-11-22,MIN,SEA,9,0,30,4,2,23,4,2,1,0,0,1,0,0,0,0,3,30,0,14,2,35,0,18,0,0,37.74,6.74,14.9,13.1,0,3,0,0,5,8,0,0,TRUE,10,Metrodome,68,40,0,10,1,0,0,9,\N,\N,\N,\N,0,10,10,212,\N,67,10,HOME
1,2014,11,2009-11-22,NE,NYJ,14,1,35,19,2,14,4,1,1,0,0,4,64,1,0,0,2,1,0,0,3,68,0,28,0,0,31.44,-0.36,10.6,15.4,3.8,2,0,0,3,3,1,0,TRUE,19,Gillette Stadium,45,68,10,10,2,1,1,14,\N,\N,\N,\N,0,19,19,226,\N,21,19,HOME
1,2014,11,2009-11-22,NO,TB,7,0,40,10,3,26,6,1,1,0,0,3,53,0,0,0,3,16,0,6,2,51,0,27,0,0,32.54,4.04,12.3,11.8,3.4,1,0,0,7,2,0,0,TRUE,15,Raymond James Stadium,79,78,8,15,6,1,0,7,\N,\N,\N,\N,0,15,15,219,\N,69,15,AWAY
1,2014,11,2009-11-22,NYG,ATL,31,0,53,21,2,6,10,1,1,0,0,0,0,0,0,0,0,0,0,0,7,162,0,34,0,0,83.52,18.12,20.9,19.2,18.3,7,0,0,8,5,0,0,TRUE,3,Giants Stadium,53,54,10,16,9,2,2,31,\N,\N,\N,\N,0,3,3,352,\N,75,3,HOME
1,2014,11,2009-11-22,NYJ,NE,31,1,60,24,2,11,3,2,1,0,0,0,0,0,1,0,2,25,0,15,5,148,0,44,1,0,81.5,17.3,24.4,32.8,0,7,4,0,5,4,0,1,TRUE,9,Gillette Stadium,45,68,10,17,8,1,1,25,\N,\N,\N,\N,0,12,12,410,\N,82,12,AWAY
1,2014,11,2009-11-22,OAK,CIN,17,0,57,7,3,36,5,4,3,8,0,1,0,0,0,0,3,17,0,12,3,47,0,22,0,0,55.68,16.98,17.1,15.4,1.2,5,0,0,3,11,0,0,TRUE,12,Oakland-Alameda County Coliseum,54,84,8,13,6,0,0,17,\N,\N,\N,\N,0,12,12,348,\N,83,12,HOME
1,2014,11,2009-11-22,PHI,CHI,20,0,44,8,1,13,6,0,0,0,0,1,0,0,1,0,2,56,0,53,5,126,0,32,0,0,60.54,11.94,15.6,9.1,11.9,12,0,0,2,7,0,0,TRUE,4,Soldier Field,47,87,5,16,3,2,2,20,\N,\N,\N,\N,0,6,6,284,\N,26,6,AWAY
1,2014,11,2009-11-22,PIT,KC,27,0,36,6,5,34,5,1,1,0,0,0,0,0,0,0,3,27,0,17,4,115,0,38,0,0,68.52,15.82,14.8,20.3,8.6,9,0,0,7,5,0,0,TRUE,7,Arrowhead Stadium,55,62,5,15,6,1,0,27,\N,\N,\N,\N,0,7,7,282,\N,28,7,AWAY
1,2014,11,2009-11-22,SD,DEN,3,0,32,12,3,25,9,2,2,3,0,1,1,0,0,0,3,6,0,6,0,0,0,0,0,0,33.84,3.24,15,11,1.6,3,0,0,4,3,0,0,TRUE,16,Invesco Field,51,25,3,9,2,3,0,3,\N,\N,\N,\N,0,16,16,271,\N,84,16,AWAY
1,2014,11,2009-11-22,SEA,MIN,35,0,52,26,2,19,1,0,0,-10,0,0,0,0,0,0,2,13,0,14,5,103,0,35,0,0,111.6,32.1,18.8,41.9,13.8,5,0,0,6,5,0,0,TRUE,-2,Metrodome,68,40,0,13,8,0,0,35,\N,\N,\N,\N,0,-2,-2,431,\N,90,-2,AWAY
1,2014,11,2009-11-22,SF,GB,30,0,57,11,2,18,3,0,0,0,0,0,0,0,0,0,3,7,0,9,4,132,0,76,0,0,101.96,23.06,28.6,32.9,5.4,12,0,0,4,5,0,0,TRUE,1,Lambeau Field,53,77,13,18,10,0,0,30,\N,\N,\N,\N,0,1,1,484,\N,93,1,AWAY
1,2014,11,2009-11-22,STL,ARI,21,0,51,6,2,17,2,1,2,10,0,0,0,0,0,0,2,19,0,12,3,91,0,40,0,0,82.08,16.98,28.5,33,0.6,3,0,0,8,4,0,0,TRUE,6,Edward Jones Dome,70,40,0,11,6,0,0,21,\N,\N,\N,\N,0,6,6,444,\N,32,6,HOME
1,2014,11,2009-11-22,TB,NO,38,0,47,10,0,0,4,0,0,0,0,0,0,0,0,0,1,11,0,11,4,106,0,35,0,0,94.48,19.18,32.2,20.8,14.3,8,0,0,5,2,0,0,TRUE,-4,Raymond James Stadium,79,78,8,14,6,2,1,38,\N,\N,\N,\N,0,-4,-4,370,\N,95,-4,HOME
1,2014,11,2009-11-23,TEN,HOU,17,0,43,10,4,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,98,0,31,0,0,73.4,20.2,22.3,23.6,2.3,5,0,0,9,5,0,0,TRUE,5,Reliant Stadium,66,78,10,15,7,0,0,17,\N,\N,\N,\N,0,5,5,340,\N,34,5,AWAY
1,2014,11,2009-11-22,WAS,DAL,7,0,39,16,1,6,2,1,1,7,0,1,2,0,0,0,2,10,0,10,2,56,0,38,0,0,44.42,8.72,14.4,11.7,8.6,1,0,0,2,2,0,0,TRUE,9,Cowboys Stadium,61,62,9,11,3,1,0,7,\N,\N,\N,\N,0,9,9,305,\N,97,9,AWAY
1,2014,12,2009-11-29,ARI,TEN,20,1,49,18,4,17,6,1,1,-6,0,0,0,0,0,0,1,1,0,0,4,167,1,99,0,0,94.48,20.28,25.7,28,10.5,10,0,0,8,5,0,1,TRUE,13,LP Field,59,52,9,16,6,4,4,20,\N,\N,\N,\N,0,13,13,532,\N,1,13,AWAY
1,2014,12,2009-11-29,ATL,TB,17,0,45,6,1,5,2,2,1,0,0,0,0,0,0,0,1,18,0,18,4,76,0,31,0,0,67.2,19.5,14.4,19.6,8.7,5,0,0,1,3,0,0,TRUE,4,Georgia Dome,61,40,0,12,3,1,0,17,\N,\N,\N,\N,0,4,4,318,\N,2,4,HOME
1,2014,12,2009-11-29,BAL,PIT,17,0,48,20,0,0,8,0,0,0,0,1,26,0,0,0,5,71,0,34,4,85,0,30,0,0,54.6,16.5,14.8,18.1,0.2,5,0,0,2,4,0,0,TRUE,3,M&T Bank Stadium,58,64,5,16,6,0,0,17,\N,\N,\N,\N,0,3,3,298,\N,36,3,HOME
1,2014,12,2009-11-29,BUF,MIA,14,0,52,26,1,7,10,0,0,0,0,4,35,0,0,0,2,11,0,12,3,61,0,25,0,0,50.2,5.2,21.7,13.9,7.4,2,0,0,4,3,0,0,TRUE,10,Ralph Wilson Stadium,49,64,15,13,5,1,1,14,\N,\N,\N,\N,0,10,10,325,\N,37,10,HOME
1,2014,12,2009-11-29,CAR,NYJ,17,0,52,22,3,10,1,2,2,0,0,1,2,0,0,0,2,50,0,37,3,58,0,23,0,0,40.46,6.86,18.6,5.2,4.8,5,0,0,6,7,0,0,TRUE,10,The Meadowlands,53,44,9,13,5,0,0,11,\N,\N,\N,\N,0,13,13,283,\N,5,13,AWAY
1,2014,12,2009-11-29,CHI,MIN,36,0,54,12,1,14,4,2,1,0,0,0,0,0,0,0,2,4,0,4,8,248,0,77,0,0,118.78,27.28,29.5,36.9,11.1,14,0,0,5,3,0,0,TRUE,-1,Metrodome,70,40,0,18,12,0,0,36,\N,\N,\N,\N,0,-1,-1,537,\N,38,-1,AWAY
1,2014,12,2009-11-29,CIN,CLE,7,0,24,20,1,7,3,0,0,0,0,0,0,0,0,0,5,49,0,12,2,49,0,27,0,0,29.32,12.8,5.9,7.92,1.7,1,0,0,3,2,0,0,TRUE,5,Paul Brown Stadium,59,41,15,14,4,2,1,7,\N,\N,\N,\N,0,5,5,169,\N,7,5,HOME
1,2014,12,2009-11-29,CLE,CIN,16,0,43,29,3,14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,38,0,23,0,0,58.4,9.9,19.9,9.5,7.1,12,0,0,5,3,0,0,TRUE,4,Paul Brown Stadium,59,41,15,17,8,0,0,16,\N,\N,\N,\N,0,4,4,306,\N,8,4,AWAY
1,2014,12,2009-11-26,DAL,OAK,7,0,37,13,3,19,8,1,1,0,0,0,0,0,0,0,5,36,0,21,0,0,0,0,0,0,49.4,13,14.2,13.5,7.7,1,0,0,10,3,0,0,TRUE,9,Cowboys Stadium,62,27,0,14,4,1,0,7,\N,\N,\N,\N,0,9,9,305,\N,48,9,HOME
1,2014,12,2009-11-26,DEN,NYG,6,0,40,5,3,20,9,3,2,0,0,1,6,0,0,0,4,27,0,15,3,87,0,41,0,0,39.9,5.5,6,19,1.4,8,0,0,7,6,0,0,TRUE,16,Invesco Field,57,15,0,12,3,1,1,6,\N,\N,\N,\N,0,16,16,267,\N,49,16,HOME
1,2014,12,2009-11-26,DET,GB,34,0,44,23,1,6,2,2,2,0,0,0,0,0,0,1,1,14,0,14,8,155,0,34,0,0,92.72,24.42,12.7,34.9,10.7,10,0,0,4,5,0,0,TRUE,6,Ford Field,68,70,0,16,9,1,0,28,\N,\N,\N,\N,0,6,6,422,\N,11,6,HOME
1,2014,12,2009-11-26,GB,DET,12,1,36,18,2,14,10,1,1,0,0,4,44,1,0,0,3,8,0,7,3,60,0,21,0,0,41.12,6.62,11.4,13.8,5.3,4,0,0,3,5,1,0,TRUE,22,Ford Field,68,70,0,16,6,3,1,12,\N,\N,\N,\N,0,22,22,272,\N,12,22,AWAY
1,2014,12,2009-11-29,HOU,IND,35,0,43,14,2,16,3,0,0,0,0,2,20,0,0,0,2,8,0,4,3,73,0,29,0,0,82.56,17.56,20,27.2,12.8,5,0,0,4,6,0,0,TRUE,2,Reliant Stadium,75,69,13,6,2,1,1,29,\N,\N,\N,\N,0,5,5,342,\N,13,5,HOME
1,2014,12,2009-11-29,IND,HOU,27,1,47,22,2,10,4,1,1,0,0,2,27,1,0,0,1,7,0,7,4,68,0,26,0,0,80.96,13.96,33,23.6,1.4,9,0,0,6,1,1,0,TRUE,14,Reliant Stadium,75,69,13,8,4,0,0,27,\N,\N,\N,\N,0,14,14,396,\N,14,14,AWAY
1,2014,12,2009-11-29,JAX,SF,20,0,36,14,0,0,4,0,0,0,0,0,0,0,0,0,3,63,0,42,5,78,0,25,0,0,65.68,18.08,10.7,9.7,19.2,8,0,0,3,4,0,0,TRUE,1,Candlestick Park,68,20,0,16,8,1,1,20,\N,\N,\N,\N,0,1,1,284,\N,52,1,AWAY
1,2014,12,2009-11-29,KC,SD,43,0,50,13,0,0,3,1,1,-32,0,0,0,0,0,0,1,2,0,2,7,155,0,45,0,0,98.88,21.48,26.9,12.6,24.9,13,0,0,1,1,0,0,TRUE,-2,Qualcomm Stadium,63,60,8,9,4,0,0,37,\N,\N,\N,\N,0,-2,-2,426,\N,55,-2,AWAY
1,2014,12,2009-11-29,MIA,BUF,31,0,36,24,6,37,5,1,0,0,0,1,3,0,0,0,1,12,0,12,5,91,0,21,0,0,82.34,22.84,26,20.6,3.9,9,0,0,13,4,0,0,TRUE,7,Ralph Wilson Stadium,49,64,15,10,3,1,1,31,\N,\N,\N,\N,0,7,7,336,\N,64,7,AWAY
1,2014,12,2009-11-29,MIN,CHI,10,0,29,9,4,21,3,1,1,0,0,2,4,0,0,0,0,0,0,0,1,13,0,13,0,0,32.88,7.48,6.5,10.4,4.5,4,0,0,5,5,0,0,TRUE,14,Metrodome,70,40,0,8,2,0,0,10,\N,\N,\N,\N,0,14,14,169,\N,67,14,HOME
1,2014,12,2009-11-30,NE,NO,38,0,39,16,1,4,1,1,0,0,0,0,0,0,0,0,1,41,0,41,3,80,0,30,0,0,121.24,34.74,19.7,48.6,10.2,8,0,0,1,1,0,0,TRUE,-3,Louisiana Superdome,57,85,0,10,4,1,1,38,\N,\N,\N,\N,0,-3,-3,480,\N,21,-3,AWAY
1,2014,12,2009-11-30,NO,NE,17,0,51,12,2,12,7,1,1,7,0,2,46,0,0,0,2,6,0,11,4,95,0,28,0,0,59.04,6.44,25.9,20.3,1.4,5,0,0,7,3,0,0,TRUE,9,Louisiana Superdome,57,85,0,13,4,3,2,17,\N,\N,\N,\N,0,9,9,366,\N,69,9,HOME
1,2014,12,2009-11-26,NYG,DEN,26,0,54,10,1,10,4,0,0,0,0,1,24,0,0,0,2,20,0,14,2,40,0,20,0,0,76.1,11.7,22.3,21.1,7,14,0,0,3,7,0,0,TRUE,3,Invesco Field,57,15,0,13,4,1,1,26,\N,\N,\N,\N,0,3,3,373,\N,75,3,AWAY
1,2014,12,2009-11-29,NYJ,CAR,6,1,41,14,3,26,10,0,0,0,0,4,84,1,0,0,3,32,0,18,3,82,0,38,0,0,23.7,-2.8,8.9,5,6.6,6,0,0,5,9,1,0,TRUE,24,The Meadowlands,53,44,9,16,4,3,2,6,\N,\N,\N,\N,0,24,24,179,\N,82,24,HOME
